condition,image_id,input_path,expected_probability,observed_probability,absolute_error,source_probability_range,expected_class,observed_class,class_agreement,expected_threshold_distance,observed_threshold_distance
navier_stokes,ISIC_0014185,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0014185.png,0.9931324124336244,0.99314284324646,1.0430812835582337e-05,0.0,1,1,True,0.4931324124336244,0.49314284324645996
navier_stokes,ISIC_0014255,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0014255.png,0.9559975266456604,0.9568969011306763,0.0008993744850158691,0.0,1,1,True,0.4559975266456604,0.45689690113067627
navier_stokes,ISIC_0014317,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0014317.png,0.8807401061058044,0.8787707686424255,0.0019693374633789062,0.0,1,1,True,0.38074010610580444,0.37877076864242554
navier_stokes,ISIC_0014328,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0014328.png,0.9952467679977416,0.9952902793884277,4.351139068614618e-05,0.0,1,1,True,0.4952467679977416,0.49529027938842773
navier_stokes,ISIC_0014395,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0014395.png,0.3900005519390106,0.3898750841617584,0.00012546777725219727,0.0,0,0,True,0.10999944806098938,0.11012491583824158
navier_stokes,ISIC_0014480,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0014480.png,0.9930856227874756,0.9929284453392029,0.00015717744827270508,0.0,1,1,True,0.4930856227874756,0.4929284453392029
navier_stokes,ISIC_0014684,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0014684.png,0.3909150063991546,0.3903888761997223,0.0005261301994323175,0.0,0,0,True,0.10908499360084539,0.10961112380027771
navier_stokes,ISIC_0014720,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0014720.png,0.2197015881538391,0.21649318933486938,0.0032083988189697266,0.0,0,0,True,0.2802984118461609,0.2835068106651306
navier_stokes,ISIC_0014746,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0014746.png,0.0390580259263515,0.03846864402294159,0.0005893819034099093,0.0,0,0,True,0.4609419740736485,0.4615313559770584
navier_stokes,ISIC_0014795,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0014795.png,0.5318303108215332,0.5366727113723755,0.004842400550842285,0.0,1,1,True,0.0318303108215332,0.03667271137237549
navier_stokes,ISIC_0014911,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0014911.png,0.0877501666545867,0.0883597880601883,0.0006096214056015986,0.0,0,0,True,0.4122498333454133,0.4116402119398117
navier_stokes,ISIC_0014975,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0014975.png,0.1548593342304229,0.1568915992975235,0.002032265067100608,0.0,0,0,True,0.34514066576957714,0.3431084007024765
navier_stokes,ISIC_0014982,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0014982.png,0.361331433057785,0.36266008019447327,0.001328647136688288,0.0,0,0,True,0.13866856694221502,0.13733991980552673
navier_stokes,ISIC_0015032,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015032.png,0.6048997640609741,0.6098305583000183,0.0049307942390441895,0.0,1,1,True,0.10489976406097412,0.10983055830001831
navier_stokes,ISIC_0015056,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015056.png,0.0387712270021438,0.03908233717083931,0.0003111101686955123,0.0,0,0,True,0.4612287729978562,0.4609176628291607
navier_stokes,ISIC_0015127,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015127.png,0.1537915766239166,0.15177148580551147,0.0020200908184051236,0.0,0,0,True,0.3462084233760834,0.3482285141944885
navier_stokes,ISIC_0015158,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015158.png,0.5910177230834961,0.5951223373413086,0.0041046142578125,0.0,1,1,True,0.0910177230834961,0.0951223373413086
navier_stokes,ISIC_0015166,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015166.png,0.0650312900543212,0.06586882472038269,0.0008375346660614846,0.0,0,0,True,0.4349687099456788,0.4341311752796173
navier_stokes,ISIC_0015206,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015206.png,0.011876696720719301,0.01192411407828331,4.74173575640089e-05,0.0,0,0,True,0.4881233032792807,0.4880758859217167
navier_stokes,ISIC_0015211,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015211.png,0.0748625919222831,0.07445909082889557,0.00040350109338753437,0.0,0,0,True,0.4251374080777169,0.42554090917110443
navier_stokes,ISIC_0015215,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015215.png,0.9934942126274108,0.9936987161636353,0.00020450353622447626,0.0,1,1,True,0.4934942126274108,0.49369871616363525
navier_stokes,ISIC_0015251,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015251.png,0.0091828629374504,0.009241299703717232,5.843676626683149e-05,0.0,0,0,True,0.4908171370625496,0.49075870029628277
navier_stokes,ISIC_0015256,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015256.png,0.1639169007539749,0.1611977070569992,0.0027191936969756803,0.0,0,0,True,0.3360830992460251,0.3388022929430008
navier_stokes,ISIC_0015284,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015284.png,0.1157135292887687,0.11793608218431473,0.002222552895546029,0.0,0,0,True,0.3842864707112313,0.38206391781568527
navier_stokes,ISIC_0015476,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015476.png,0.0125930923968553,0.01267990656197071,8.681416511541022e-05,0.0,0,0,True,0.4874069076031447,0.4873200934380293
navier_stokes,ISIC_0015563,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015563.png,0.7195228934288025,0.7229723930358887,0.0034494996070861816,0.0,1,1,True,0.2195228934288025,0.22297239303588867
navier_stokes,ISIC_0015963,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015963.png,0.9902496933937072,0.9902439713478088,5.722045898326478e-06,0.0,1,1,True,0.49024969339370716,0.49024397134780884
navier_stokes,ISIC_0015964,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015964.png,0.9928881525993348,0.9928445219993591,4.363059997569696e-05,0.0,1,1,True,0.49288815259933483,0.49284452199935913
navier_stokes,ISIC_0015986,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/navier_stokes/ISIC_0015986.png,0.9616795778274536,0.9620572328567505,0.000377655029296875,0.0,1,1,True,0.4616795778274536,0.4620572328567505
telea,ISIC_0000013,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0000013.png,0.0203734245151281,0.01976890303194523,0.0006045214831828724,0.0,0,0,True,0.4796265754848719,0.48023109696805477
telea,ISIC_0000031,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0000031.png,0.1305475682020187,0.13047629594802856,7.127225399014558e-05,0.0,0,0,True,0.36945243179798126,0.36952370405197144
telea,ISIC_0000047,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0000047.png,0.1284035742282867,0.12769630551338196,0.0007072687149047296,0.0,0,0,True,0.3715964257717133,0.37230369448661804
telea,ISIC_0000125,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0000125.png,0.99198180437088,0.9920868277549744,0.0001050233840943493,0.0,1,1,True,0.49198180437088,0.49208682775497437
telea,ISIC_0000159,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0000159.png,0.1081476658582687,0.10977425426244736,0.001626588404178661,0.0,0,0,True,0.3918523341417313,0.39022574573755264
telea,ISIC_0000175,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0000175.png,0.0731875300407409,0.07261794805526733,0.0005695819854735634,0.0,0,0,True,0.4268124699592591,0.42738205194473267
telea,ISIC_0000276,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0000276.png,0.4590473771095276,0.4577755928039551,0.0012717843055725098,0.0,0,0,True,0.04095262289047241,0.04222440719604492
telea,ISIC_0000298,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0000298.png,0.3566022515296936,0.3555644750595093,0.0010377764701843262,0.0,0,0,True,0.1433977484703064,0.14443552494049072
telea,ISIC_0000303,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0000303.png,0.1144162937998771,0.11167246103286743,0.0027438327670096657,0.0,0,0,True,0.3855837062001229,0.38832753896713257
telea,ISIC_0000384,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0000384.png,0.731673538684845,0.7214619517326355,0.010211586952209473,0.0,1,1,True,0.23167353868484497,0.2214619517326355
telea,ISIC_0000420,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0000420.png,0.7522097229957581,0.7521008253097534,0.00010889768600463867,0.0,1,1,True,0.25220972299575806,0.2521008253097534
telea,ISIC_0000482,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0000482.png,0.2333051711320877,0.23075638711452484,0.002548784017562866,0.0,0,0,True,0.2666948288679123,0.26924361288547516
telea,ISIC_0000510,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0000510.png,0.0451457761228084,0.04515097662806511,5.200505256708343e-06,0.0,0,0,True,0.4548542238771916,0.4548490233719349
telea,ISIC_0000513,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0000513.png,0.1809086203575134,0.18016928434371948,0.0007393360137939176,0.0,0,0,True,0.3190913796424866,0.3198307156562805
telea,ISIC_0001103,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0001103.png,0.9271822571754456,0.9292172193527222,0.0020349621772766113,0.0,1,1,True,0.42718225717544556,0.42921721935272217
telea,ISIC_0001131,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0001131.png,0.0035249842330813005,0.0035371382255107164,1.215399242941598e-05,0.0,0,0,True,0.4964750157669187,0.4964628617744893
telea,ISIC_0001133,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0001133.png,0.0540414564311504,0.05437251180410385,0.0003310553729534496,0.0,0,0,True,0.4459585435688496,0.44562748819589615
telea,ISIC_0001242,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0001242.png,0.9758204221725464,0.9757863879203796,3.403425216674805e-05,0.0,1,1,True,0.4758204221725464,0.47578638792037964
telea,ISIC_0001372,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0001372.png,0.5463206171989441,0.5487728118896484,0.0024521946907043457,0.0,1,1,True,0.04632061719894409,0.04877281188964844
telea,ISIC_0003559,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0003559.png,0.7901986241340637,0.7932738065719604,0.0030751824378967285,0.0,1,1,True,0.2901986241340637,0.29327380657196045
telea,ISIC_0006776,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0006776.png,0.8195379972457886,0.8205425143241882,0.0010045170783996582,0.0,1,1,True,0.3195379972457886,0.32054251432418823
telea,ISIC_0006982,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0006982.png,0.9704814553260804,0.9701776504516602,0.00030380487442027704,0.0,1,1,True,0.47048145532608043,0.47017765045166016
telea,ISIC_0007038,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0007038.png,0.9587787389755248,0.9593759775161743,0.0005972385406495251,0.0,1,1,True,0.4587787389755248,0.4593759775161743
telea,ISIC_0009298,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0009298.png,0.3722734451293945,0.3684694766998291,0.003803968429565374,0.0,0,0,True,0.12772655487060552,0.1315305233001709
telea,ISIC_0009898,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0009898.png,0.4563904106616974,0.4521276652812958,0.004262745380401611,0.0,0,0,True,0.04360958933830261,0.047872334718704224
telea,ISIC_0009931,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0009931.png,0.0048727071844041,0.0046608359552919865,0.0002118712291121136,0.0,0,0,True,0.4951272928155959,0.495339164044708
telea,ISIC_0009934,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0009934.png,0.21748484671115867,0.21779228746891022,0.0003074407577515481,0.0,0,0,True,0.28251515328884136,0.2822077125310898
telea,ISIC_0009960,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0009960.png,0.6691495180130005,0.6694202423095703,0.0002707242965698242,0.0,1,1,True,0.1691495180130005,0.1694202423095703
telea,ISIC_0009979,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0009979.png,0.7174862623214722,0.7184804081916809,0.0009941458702087402,0.0,1,1,True,0.21748626232147217,0.2184804081916809
telea,ISIC_0010090,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0010090.png,0.9707648158073424,0.9706578850746155,0.00010693073272693976,0.0,1,1,True,0.4707648158073424,0.4706578850746155
telea,ISIC_0010100,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0010100.png,0.0875967219471931,0.08607302606105804,0.0015236958861350597,0.0,0,0,True,0.4124032780528069,0.41392697393894196
telea,ISIC_0010175,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0010175.png,0.0025820261798799,0.0025716654490679502,1.0360730811949641e-05,0.0,0,0,True,0.4974179738201201,0.49742833455093205
telea,ISIC_0010212,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0010212.png,0.0126635255292057,0.012474842369556427,0.00018868315964927322,0.0,0,0,True,0.4873364744707943,0.4875251576304436
telea,ISIC_0010225,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0010225.png,0.2177474796772003,0.2160990685224533,0.0016484111547469815,0.0,0,0,True,0.2822525203227997,0.2839009314775467
telea,ISIC_0010334,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0010334.png,0.0262244902551174,0.02619318850338459,3.1301751732808886e-05,0.0,0,0,True,0.4737755097448826,0.4738068114966154
telea,ISIC_0010570,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0010570.png,0.042711317539215,0.044337935745716095,0.0016266182065010973,0.0,0,0,True,0.457288682460785,0.4556620642542839
telea,ISIC_0010596,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0010596.png,0.0116197010502219,0.011503869667649269,0.00011583138257263009,0.0,0,0,True,0.4883802989497781,0.48849613033235073
telea,ISIC_0010863,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0010863.png,0.016170497983694,0.01577029377222061,0.00040020421147338864,0.0,0,0,True,0.483829502016306,0.4842297062277794
telea,ISIC_0011158,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0011158.png,0.0064278524369001,0.00654447078704834,0.00011661835014824002,0.0,0,0,True,0.4935721475630999,0.49345552921295166
telea,ISIC_0011173,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0011173.png,0.9595681428909302,0.9601817727088928,0.0006136298179626465,0.0,1,1,True,0.4595681428909302,0.4601817727088928
telea,ISIC_0011383,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0011383.png,0.8378206491470337,0.8375506401062012,0.00027000904083251953,0.0,1,1,True,0.3378206491470337,0.33755064010620117
telea,ISIC_0012086,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0012086.png,0.2402942478656768,0.23830674588680267,0.0019875019788741233,0.0,0,0,True,0.25970575213432323,0.2616932541131973
telea,ISIC_0012356,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0012356.png,0.6529259085655212,0.6518970727920532,0.0010288357734680176,0.0,1,1,True,0.15292590856552124,0.15189707279205322
telea,ISIC_0012395,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0012395.png,0.6071550250053406,0.6032029986381531,0.0039520263671875,0.0,1,1,True,0.10715502500534058,0.10320299863815308
telea,ISIC_0012701,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0012701.png,0.9981077909469604,0.9981012940406799,6.496906280517578e-06,0.0,1,1,True,0.49810779094696045,0.49810129404067993
telea,ISIC_0012705,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0012705.png,0.8138998746871948,0.8124194741249084,0.001480400562286377,0.0,1,1,True,0.3138998746871948,0.31241947412490845
telea,ISIC_0012840,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0012840.png,0.8720441460609436,0.8718456029891968,0.00019854307174682617,0.0,1,1,True,0.3720441460609436,0.3718456029891968
telea,ISIC_0012877,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0012877.png,0.9415854215621948,0.9414422512054443,0.00014317035675048828,0.0,1,1,True,0.4415854215621948,0.44144225120544434
telea,ISIC_0012930,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0012930.png,0.99044531583786,0.9906445741653442,0.00019925832748424188,0.0,1,1,True,0.49044531583786,0.49064457416534424
telea,ISIC_0012949,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0012949.png,0.955977201461792,0.9554985165596008,0.0004786849021911621,0.0,1,1,True,0.455977201461792,0.45549851655960083
telea,ISIC_0012966,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0012966.png,0.6241651773452759,0.6224697828292847,0.001695394515991211,0.0,1,1,True,0.12416517734527588,0.12246978282928467
telea,ISIC_0013079,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013079.png,0.8287448287010193,0.8295894861221313,0.0008446574211120605,0.0,1,1,True,0.3287448287010193,0.32958948612213135
telea,ISIC_0013147,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013147.png,0.9969725608825684,0.9969973564147949,2.47955322265625e-05,0.0,1,1,True,0.49697256088256836,0.4969973564147949
telea,ISIC_0013177,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013177.png,0.5833905339241028,0.5801481604576111,0.0032423734664916992,0.0,1,1,True,0.08339053392410278,0.08014816045761108
telea,ISIC_0013223,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013223.png,0.9839694499969482,0.9838563203811646,0.0001131296157836914,0.0,1,1,True,0.48396944999694824,0.48385632038116455
telea,ISIC_0013258,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013258.png,0.9975613355636596,0.9975444674491882,1.6868114471324525e-05,0.0,1,1,True,0.49756133556365956,0.49754446744918823
telea,ISIC_0013429,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013429.png,0.9163995385169984,0.9163681268692017,3.141164779674188e-05,0.0,1,1,True,0.4163995385169984,0.41636812686920166
telea,ISIC_0013501,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013501.png,0.889491081237793,0.8900212645530701,0.0005301833152770996,0.0,1,1,True,0.38949108123779297,0.39002126455307007
telea,ISIC_0013663,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013663.png,0.8775893449783325,0.8785142302513123,0.0009248852729797363,0.0,1,1,True,0.3775893449783325,0.37851423025131226
telea,ISIC_0013739,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013739.png,0.9812186360359192,0.9813917875289917,0.00017315149307250977,0.0,1,1,True,0.4812186360359192,0.4813917875289917
telea,ISIC_0013807,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013807.png,0.974985897541046,0.9752639532089233,0.0002780556678773083,0.0,1,1,True,0.47498589754104603,0.47526395320892334
telea,ISIC_0013828,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013828.png,0.7319933176040649,0.7289190888404846,0.0030742287635803223,0.0,1,1,True,0.23199331760406494,0.22891908884048462
telea,ISIC_0013844,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013844.png,0.8576980233192444,0.855458676815033,0.0022393465042114258,0.0,1,1,True,0.3576980233192444,0.35545867681503296
